Macrocera,Macrocera inversa,species
Bryotropha,Bryotropha sp.,species
Opius,Opius irregularis,species
Barycnellus,Barycnellus conlisus,species
Ptenidium,Ptenidium intermedium,species
Hypena,Hypena proboscidalis,species
Roeslerstammiidae,Roeslerstammia,genus
Hipposideridae,Hipposideros,genus
Alytidae,Discoglossus,genus
Diptera,Rhagionidae,family
Psittacidae,Calyptorhynchus,genus
Rhynchina,Rhynchina revolutalis,species
Erebidae,Naarda,genus
Monopsyllus,Monopsyllus vison,species
Sphenarium,Sphenarium variabile,species
Microsetella,Microsetella rosea,species
Philaenus,Philaenus signatus,species
Carnivora,Mephitidae,family
Bombus,Bombus nevadensis,species
Cerambycidae,Pidonia,genus
Cheilostomatida,Petraliidae,family
Anticlea,Anticlea derivata,species
Parreysia,Parreysia rakhinensis,species
Diaptomidae,Mastigodiaptomus,genus
Culex,Culex saltanensis,species
Crambidae,Oxyelophila,genus
Metaphire,Metaphire houlleti,species
Zygaenidae,Psaphis,genus
Sula,Sula variegata,species
Glyptapanteles,Glyptapanteles Whitfield142,species
Pterophoridae,Megalorhipida,genus
Anisonotus,Anisonotus curvirostris,species
Noctuidae,Dasypolia,genus
Cosmopterigidae,Macrobathra,genus
Ophion,Ophion sp. MS13522,species
Phaonia,Phaonia subfuscinervis,species
Arachnophaga,Arachnophaga rhadinocnemia,species
Dichogama,Dichogama gudmanni,species
Columbellidae,Mitrella,genus
Micromonosporaceae,Catellatospora,genus
Scincidae,Morethia,genus
Cardepia,Cardepia affinis,species
Chironomidae,Benthalia,genus
Passalidae,Odontotaenius,genus
Geometridae,Chiasmia,genus
Platycercus,Platycercus adscitus,species
Noctuidae,Parastichtis,genus
Balistidae,Sufflamen,genus
Diplectrona,Diplectrona modesta,species
Tubuca,Tubuca alcocki,species
Allocapnia,Allocapnia minima,species
Menoponidae,Myrsidea,genus
Phereoeca,Phereoeca praecox,species
Tylonycteris,Tylonycteris pachypus,species
Clinostomidae,Clinostomum,genus
Orithales,Orithales serraticornis,species
Malacalcyonacea,Cerveridae,family
Erebidae,Theages,genus
Hemiceras,Hemiceras plana,species
Agyneta,Agyneta straminicola,species
Patellidae,Patella,genus
Neurophyseta,Neurophyseta phillipsEPR05,species
Tachinidae,Ptilodexia,genus
Erebidae,Neoeugoa,genus
Molophilus,Molophilus verticalis,species
Hemiramphidae,Hyporhamphus,genus
Isospora,Isospora sp.,species
Stylommatophora,Achatinidae,family
Idiodes,Idiodes idiocrossa,species
Abyssorchomene,Abyssorchomene chevreuxi,species
Bythinella,Bythinella opaca,species
Calliphoridae,Hemigymnochaeta,genus
Hemiptera,Coccoidea_incertae_sedis,family
Cotesia,Cotesia risilis,species
Dryophthoridae,Scyphophorus,genus
Eugnathichthys,Eugnathichthys virgatus,species
Ceraphronidae,Aphanogmus,genus
Acronicta,Acronicta longa,species
Nymphalidae,Zeuxidia,genus
Coptarthria,Coptarthria dasypyga,species
Estigena,Estigena philippinensis,species
Hylesia,Hylesia rosguianex,species
Formica,Formica exsecta,species
Ichneumonidae,AlomyiniWahl01,genus
Erebidae,Orvasca,genus
Dorytomus,Dorytomus longimanus,species
Hemiptera,Cymidae,family
Trochilidae,Anthracothorax,genus
Elachista,Elachista squamosella,species
Chrysis,Chrysis schencki,species
Argyractoides,Argyractoides albibasalisEPR03,species
Turbinidae,Bolma,genus
Animalia,Rotifera,phylum
Opogona,Opogona theobroma,species
Ariosoma,Ariosoma sp. 3,species
Anostostomatidae,Henicus,genus
Miridae,Proamblia,genus
Rhyparia,Rhyparia purpurata,species
Tenebrionidae,Eutagenia,genus
Petrolisthes,Petrolisthes elongatus,species
Hesperiidae,Vehilius,genus
Limacodidae,Comana,genus
Auplopus,Auplopus nigroaurantiacus,species
Plexippus,Plexippus paykulli,species
Conasprella,Conasprella ione,species
Aplomya,Aplomya theclarum,species
Thamnophilidae,Hylophylax,genus
Carpelimus,Carpelimus subtilis,species
Satsuma,Satsuma nux,species
Amynthas,Amynthas mutabilitas,species
Pintomyia,Pintomyia misionensis,species
Megaloprepus,Megaloprepus caerulatus,species
Anthomyiidae,Hydrophoria,genus
Euchlaena,Euchlaena serrata,species
Drupella,Drupella fragum,species
Lycaenidae,Incisalia,genus
cosmoBioLep01,cosmoBioLep01 BioLep8817,species
Emys,Emys orbicularis,species
Pelochyta,Pelochyta misera,species
Camallanus,Camallanus cotti,species
Laemolyta,Laemolyta taeniata,species
Camaenidae,Camaena,genus
Cerambycidae,Aerenea,genus
Pyralidae,Glyptocera,genus
Crambidae,Cnaphalocrocis,genus
Geophilidae,Geophilus,genus
Coccinellidae,Coccinella,genus
Forcipomyia,Forcipomyia crassipes,species
Pythiaceae,Pythium,genus
Phyllonorycter,Phyllonorycter nigrescentella,species
Diptera,Periscelididae,family
Melitaea,Melitaea diamina,species
Argyresthiidae,Argyresthia,genus
Pamphilius,Pamphilius gracilis,species
Ophichthidae,Myrophis,genus
Craspedosomatidae,Ochogona,genus
Anadasmus,Anadasmus Janzen26,species
Leptonetidae,Falcileptoneta,genus
Rachispoda,Rachispoda trigonata,species
Cryptophasa,Cryptophasa lasiocosma,species
Callidula,Cleis evander,species
Tachinidae,Paradidyma,genus
Rineloricaria,Rineloricaria lanceolata,species
Rusicada,Rusicada nigritarsis,species
Quedius,Quedius cruentus,species
Lycoriella,Lycoriella vitticollis,species
Limoniidae,Limnophila,genus
Pteromicra,Pteromicra angustipennis,species
Muscidae,Pentacricia,genus
Cricetidae,Chionomys,genus
Diptera,Tipulidae,family
Scorpaenidae,Scorpaenodes,genus
Mocis,Mocis latipes,species
Leptura,Leptura quadrifasciata,species
Hesperiidae,Ectomis,genus
Aphylax,Aphylax lyciformis,species
Microdevario,Microdevario nana,species
Cambarunio,Cambarunio iris,species
Calliphoridae,Cynomya,genus
Sciaenidae,Larimus,genus
Scolonida,Scolonida gracilis,species
Berytidae,Gampsocoris,genus
Heterochyta,Heterochyta aprepta,species
Meroplius,Meroplius minutus,species
Paraplatyarthrus,Paraplatyarthrus pallidus,species
Drino,Drino incompta,species
Aedes,Aedes tormentor,species
Chiasmodon,Chiasmodon niger,species
Neoblastobasis,Neoblastobasis ximeniaella,species
Papilio,Papilio brevicauda,species
Heteromurus,Heteromurus major,species
Ixodes,Ixodes arboricola,species
Aporophyla,Aporophyla lutulenta,species
Copepoda,Siphonostomatoida,order
Tortricidae,Retinia,genus
Daktulosphaira,Daktulosphaira vitifoliae,species
Hypocrita,Hypocrita plagifera,species
Geometridae,Hypomecis,genus
Pachysphinx,Pachysphinx modesta,species
Symphysanodontidae,Symphysanodon,genus
Bacillus,Bacillus cereus,species
Medetera,Medetera signaticornis,species
Culex,Culex theileri,species
Acontia,Acontia acutus,species
Neopelma,Neopelma sulphureiventer,species
Colletes,Colletes hedini,species
Lamprospilus,Lamprospilus nicetusW,species
gelBioLep01,gelBioLep01 BioLep7935,species
Herpetogramma,Herpetogramma bipunctalis,species
Coryphella,Coryphella gracilis,species
Phylloneta,Phylloneta sisyphia,species
Arianta,Arianta arbustorum,species
Sciaenidae,Otolithoides,genus
Podocopida,Cyprididae,family
Chilotilapia,Chilotilapia rhoadesii,species
Coenagrion,Coenagrion puella,species
Microphorella,Microphorella vockerothi,species
Cyprinidae,Pethia,genus
Lepidostomatidae,Lepidostoma,genus
Errhomus,Errhomus lineatus,species
Chamaeleonidae,Trioceros,genus
Hesperiidae,Thargella,genus
Cyanocompsa,Cyanocompsa cyanoides,species
Ardozyga,Ardozyga tridecta,species
Panorpidae,Cerapanorpa,genus
Simulium,Simulium venustum,species
Etheostoma,Etheostoma artesiae,species
Cerambycidae,Tomopterus,genus
Drapetis,Drapetis assimilis,species
Culicoides,Culicoides coarctatus,species
Hymenoptera,Bradynobaenidae,family
Tsukamurella,Tsukamurella conjunctivitidis,species
Delphyre,Delphyre aurorina,species
Rhabditophora,Dolichomicrostomida,order
Grateloupia,Prionitis sternbergii,species
Psix,Psix tunetanus,species
Elachista,Elachista ornithopodella,species
Periscepsia,Periscepsia carbonaria,species
Hasemania,Hasemania hanseni,species
Anthus,Anthus crenatus,species
Contacyphon,Contacyphon coarctatus,species
Grammonota,Grammonota gigas,species
Otroeda,Otroeda sp. LMN-2020,species
Scymnus,Scymnus kansanus,species
Geometridae,Euchlaena,genus
Platyplax,Platyplax salviae,species
Diplosoma,Diplosoma marsupiale,species
Geometridae,Scotopteryx,genus
Pentatomidae,Banasa,genus
Ceutorhynchus,Ceutorhynchus omissus,species
Deinagkistrodon,Deinagkistrodon acutus,species
Conostigmus,Conostigmus abdominalis,species
Braconidae,Schoenlandella,genus
Coproica,Coproica hirticula,species
Poecilobothrus,Poecilobothrus nobilitatus,species
Hamadryas,Hamadryas iphthime,species
Primates,Cebidae,family
Holothuria,Holothuria arguinensis,species
Claustropyga,Claustropyga corticis,species
Agrypnia,Agrypnia colorata,species
Diptera,Apsilocephalidae,family
Mastacembelus,Mastacembelus unicolor,species
Hippocampus,Hippocampus kuda,species
malaiseGraci01 Malaise4560,malaiseGraci01 Malaise5282,species
Didemnidae,Polysyncraton,genus
Wuchereria,Wuchereria bancrofti,species
Dacus,Dacus jacobi,species
Anolis,Anolis opalinus,species
Anastrepha,Anastrepha pallidipennis,species
Cyclophora,Cyclophora hyponoea,species
Thunnus,Thunnus thynnus,species
Gymnotidae,Gymnotus,genus
Osmia,Osmia nasoproducta,species
Passeriformes,Sylviidae,family
Parasetigena,Parasetigena silvestris,species
Celithemis,Celithemis eponina,species
Dichomeris,Dichomeris Janzen822,species
Cyprinidae,Cirrhinus,genus
Archipatrobus,Archipatrobus flavipes,species
opiMalaise01,opiMalaise01 Malaise1119,species
Pediculidae,Pediculus,genus
Gobiidae,Fusigobius,genus
Dynamene,Dynamene bidentata,species
Nylanderia,Nylanderia MAS006,species
Araneae,Tetragnathidae,family
Clarkcomanthus,Clarkcomanthus sp. MS-2016,species
Unionidae,Parreysia,genus
Nymphalidae,Tithorea,genus
Dolichogenidea,Dolichogenidea jft09,species
Zanclognatha,Zanclognatha lunalis,species
Pteromalidae,Stinoplus,genus
Cryptolestes,Cryptolestes pusillus,species
Atelestidae,Meghyperus,genus
Anopheles,Anopheles introlatus,species
Ascarididae,Baylisascaris,genus
Linyphiidae,Fusciphantes,genus
Abronica,Abronica abronia,species
Tyrannopsis,Tyrannopsis sulphurea,species
Cirrhilabrus,Cirrhilabrus sp. d,species
Hydrophilidae,Laccobius,genus
Lycaenidae,Denivia,genus
Spargania,Spargania BioLep2261,species
Tetragnatha,Tetragnatha viridis,species
Anoplotrupes,Anoplotrupes balyi,species
Sciaenidae,Atrobucca,genus
Tenthredo,Tenthredo temula,species
Lycaenidae,Theritas,genus
Geometridae,Cimicodes,genus
Copepoda,Misophrioida,order
Lauxaniidae,Pachycerina,genus
Artiastis,Artiastis stenopolia,species
Prophysaon,Prophysaon dubium,species
Cerambycidae,Colobothea,genus
Pseudapanteles,Pseudapanteles margaritapenonae,species
Bryophaenocladius,Bryophaenocladius sp. 8ES,species
Loricariidae,Guyanancistrus,genus
Cypretta,Cypretta sp. Biologic-OSTR029,species
Patelloida,Patelloida ryukyuensis,species
Kaliella,Kaliella punctata,species
Pagyda,Pagyda botydalis,species
Gordiidae,Acutogordius,genus
Ooperipatellus,Ooperipatellus nanus,species
Gadiformes,Gadidae,family
Figitidae,Anacharis,genus
Pseudoclanis,Pseudoclanis admatha,species
Unionidae,Sinanodonta,genus
Limenitis,Limenitis populi,species
Boletus,Boletus reticuloceps,species
Eueides,Eueides vulgiformis,species
Hemeroblemma,Hemeroblemma ochrolinea,species
Bathylasmatidae,Bathylasma,genus
Noctuidae,Argyrosticta,genus
Halysidota,Halysidota donahuei,species
Myctophidae,Nannobrachium,genus
Tachytes,Tachytes freygessneri,species
Potamidae,Candidiopotamon,genus
Calliphoridae,Eurychaeta,genus
Clupeidae,Dorosoma,genus
Marachina,Marachina sp_rcbrkr1,species
Panorpa,Panorpa fulvastra,species
Rhodophyta,Florideophyceae,class
Carabidae,Mecyclothorax,genus
Rossia,Rossia macrosoma,species
Acrostichus,Acrostichus halicti,species
Acinetobacter,Acinetobacter baumannii,species
Ctenocephalides,Ctenocephalides felis,species
Aedes,Aedes togoi,species
Sphingidae,Callambulyx,genus
Semisulcospira,Semisulcospira sp. DLN20150167,species
Glaucomys,Glaucomys volans,species
Callicista,Callicista columella,species
Calopteryx,Calopteryx splendens,species
Hoplopyga,Hoplopyga liturataASolia01,species
Araneidae,Cyphalonotus,genus
Artibeus,Artibeus obscurus,species
Coleophora,Coleophora duplicis,species
Acanthocephala,Palaeacanthocephala,class
Neon,Neon nelli,species
Neotheronia,Neotheronia Malaise3365,species
Ochthebius,Ochthebius narentinus,species
Tortricidae,Rhopobota,genus
Colubridae,Lycodon,genus
Charissa,Charissa ambiguata,species
Chimarrhodella,Chimarrhodella galeata,species
Macrostola,Macrostola straminea,species
Phlaeothripidae,Haplothrips,genus
Pemphigus,Pemphigus bursarius,species
Drepanosiphum,Drepanosiphum platanoidis,species
Decapoda,Mithracidae,family
Odonata,Libellulidae,family
gelMalaise01,gelMalaise01 Malaise6136,species
Notasterias,Notasterias armata,species
Coronocyclus,Coronocyclus labiatus,species
Chionodes,Chionodes adamas,species
Strongylogaster,Strongylogaster mixta,species
Psocodea,Liposcelididae,family
Tortricidae,Selenodes,genus
Diplostraca,Macrothricidae,family
Tenebrionidae,Ammobius,genus
Siphonaptera,Leptopsyllidae,family
Jenynsia,Jenynsia lineata,species
Minettia,Minettia flaveola,species
Tymmophorus,Tymmophorus erythrozonus,species
Boana,Boana ventrimaculata,species
Epermeniidae,Epermenia1,genus
Prodelaca,Prodelaca sp. ANIC5,species
Hylesia,Hylesia pauperBR01,species
Atherigona,Atherigona theodori,species
Tachinidae,Catharosia,genus
Tettigoniidae,Pyrgocorypha,genus
Pseudodirphia,Pseudodirphia niceros,species
Pyrrhocoridae,Melamphaus,genus
Carabidae,Carabus,genus
Plagiolepis,Plagiolepis atlantis,species
Elachista,Elachista gormella,species
Tachinidae,Tachinomyia,genus
Alburnus,Alburnus arborella,species
Chaetocnema,Chaetocnema simplicifrons,species
Anapidae,Raveniella,genus
Hymenoptera,Vespidae,family
Erebidae,Agyra,genus
Hymenoptera,Scoliidae,family
Arsapnia,Arsapnia pileata,species
Phytomyptera,Phytomyptera Malaise3317,species
Synoeca,Synoeca septentrionalis,species
Crenicichla,Crenicichla multispinosa,species
Oedemeridae,Chrysanthia,genus
Orthogonioptilum,Orthogonioptilum filippi,species
Aenasius,Aenasius simlaensis,species
Baetis,Baetis bicaudatus,species
Coreidae,Zicca,genus
Crabronidae,Astata,genus
Melanotaeniidae,Melanotaenia,genus
Hylomyrma,Hylomyrma trigona,species
Arenicolidae,Arenicola,genus
Oxypteryx,Oxypteryx unicolorella,species
Sericus,Sericus brunneus,species
Hylaeus,Hylaeus annulatus,species
Lepinotus,Lepinotus reticulatus,species
Braconidae,Anisocyrta,genus
Thrybius,Thrybius sp. 3 BFS-2018,species
Brachybacterium,Brachybacterium aquaticum,species
Chaenopsidae,Chaenopsis,genus
Curculionidae,Coniatus,genus
Dolichovespula,Dolichovespula arenaria,species
Geometridae,Xenostega,genus
Erebidae,Gondysia,genus
Hymenoptera,Megalodontesidae,family
Cerambycidae,Gahania,genus
Chromulinales,Dinobryaceae,family
Lasiocampidae,Odontocraspis,genus
Stigmatomma,Stigmatomma pallipes,species
Canthocamptus,Canthocamptus robertcokeri,species
Ceriagrion,Ceriagrion auranticum,species
Sarcoptiformes,Psoroptidae,family
Polycladida,Notocomplanidae,family
Saturniidae,Dirphiella,genus
Aedes,Aedes juppi,species
Heptageniidae,Ironodes,genus
Reduviidae,Rasahus,genus
cryptJanzen01,cryptJanzen01 Malaise8232,species
Gnamptogenys,Gnamptogenys horni,species
Tachinidae,Cylindromyia,genus
Acanthogammaridae,Acanthogammarus,genus
Ophiacantha,Ophiacantha sp. MoV 4536,species
Merulinidae,Merulina,genus
Diamesa,Diamesa bohemani,species
Culex,Culex sp. EP-2012b,species
Rhopalidae,Boisea,genus
Auriculella,Auriculella ambusta,species
Leiotettix,Leiotettix pulcher,species
Epicephala,Epicephala sp. E14AT,species
Phyllocnistis,Phyllocnistis unipunctella,species
Eumenidae,Discoelius,genus
Manica,Manica rubida,species
Trathala,Trathala Janzen2638,species
Cercopidae,Eoscarta,genus
Eurytium,Eurytium limosum,species
Acyrtus,Acyrtus artius,species
Leporinus,Leporinus obtusidens,species
Marshallora,Marshallora sp. B MRF-2020,species
Cerambycidae,Neoclosterus,genus
Philanthus,Philanthus albopilosus,species
Hesperiidae,Cephise,genus
gelMalaise01,gelMalaise01 Malaise6953,species
chalJanzen6531,chalJanzen6531 Janzen53,species
Pagurus,Pagurus beringanus,species
Frankliniella,Frankliniella auripes,species
Cerambycidae,Stenosphenus,genus
Mesostigmata,Melicharidae,family
Tullbergia,Tullbergia bisetosa,species
Atheta,Atheta cinnamoptera,species
Istiophoridae,Istiophorus,genus
Epicephala,Epicephala sp. ex Phyllanthus brothersonii dhh09151a,species
Diogenes,Diogenes curvimanus,species
Katha,Katha depressa,species
Crematogaster,Crematogaster ashmeadi,species
Dolbina,Dolbina paraexacta,species
Catocala,Catocala nupta,species
Coleophora,Coleophora albidella,species
Coleophora,Coleophora JFL010,species
Quercusia,Quercusia quercus,species
Cechetra,Cechetra pollux,species
Mastiglanis,Mastiglanis durantoni,species
Eunice,Eunice pennata,species
Limacodidae,Prolimacodes,genus
Chironomidae,Rheocricotopus,genus
Ecitophya,Ecitophya simulans,species
Enchytraeidae,Enchytraeus,genus
Xyloryctidae,Bathydoxa,genus
Apechoneura,Apechoneura longicauda,species
Athripsodes,Athripsodes cinereus,species
Bactrocera,Bactrocera invadens,species
Ichneumonidae,Lathrolestes,genus
Heterocerus,Heterocerus unicus,species
Borgmeiermyia,Borgmeiermyia Janzen4742,species
Psylliodes,Psylliodes crambicola,species
Leiodidae,Parapropus,genus
Gaurax,Gaurax pallidipes,species
Macromphalia,Macromphalia spadix,species
Microgaster,Microgaster jft06,species
Cerebratulus,Cerebratulus marginatus,species
Isopoda,Paraplatyarthridae,family
Arrade,Arrade percnopis,species
Riodinidae,Leucochimona,genus
Compsoctena,Compsoctena sp. 4_CG,species
Mugilidae,Mugil,genus
Cotylorhiza,Cotylorhiza erythraea,species
Machilidae,Trigoniophthalmus,genus
Monochamus,Monochamus scutellatus,species
Lachnocnema,Lachnocnema emperamus,species
gelJanzen01,gelJanzen01 Janzen302,species
Corgatha,Corgatha parvula,species
Artiastis,Artiastis ptochopa,species
Exechia,Exechia similis,species
Cicadula,Cicadula intermedia,species
OedicerotidaeNZD,OedicerotidaeNZD sp. 04,species
Calyptraeidae,Crucibulum,genus
Cheilotrichia,Cheilotrichia stigmatica,species
Chrysocharis,Chrysocharis assis,species
Tineidae,Xystrologa,genus
Schinia,Schinia walsinghami,species
Pyralidae,Neurophyseta,genus
Amblyceps,Amblyceps apangi,species
Telenomus,Telenomus truncatus,species
Vespidae,Epipona,genus
Hsunycteris,Hsunycteris thomasi,species
Anagrapha,Anagrapha falcifera,species
Dytiscus,Dytiscus lapponicus,species
Decticus,Decticus albifrons,species
Eurotiales,Aspergillaceae,family
Melese,Melese sixolaDHJ02,species
Thera,Thera variata,species
Holochlora,Holochlora sp. 3,species
Polyhymno,Polyhymno BioLep814,species
Nosopsyllus,Nosopsyllus barbarus,species
Bicellaria,Bicellaria lugubris,species
Sericinus,Sericinus montela,species
Cephalopholis,Cephalopholis urodeta,species
Leucostoma,Leucostoma aterrimum,species
Nectopsyche,Nectopsyche minuta,species
Euceros,Euceros coxalis,species
Stenobothrus,Stenobothrus eurasius,species
Nessorhamphus,Nessorhamphus ingolfianus,species
Clubiona,Clubiona comta,species
Armiger,Armiger crista,species
Macroprota,Macroprota rhomboidea,species
Phyllodocidae,Eteone,genus
Erebidae,Asura,genus
Pyrrhogyra,Pyrrhogyra otolais,species
Tineidae,Perissomastix,genus
